Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD4824,Amy,Snacks,Chocolates,Rajkot,15-01-2018,West,658,0.18,223.72,Gujarat
OD4825,Harish,"Eggs, Meat & Fish",Chicken,Surat,23-07-2017,West,2251,0.22,900.4,Gujarat
OD4826,Esther,Oil & Masala,Masalas,Bikaner,11-01-2016,West,2395,0.35,862.2,Rajasthan
OD4827,Hussain,Snacks,Chocolates,Dhanbad,23-07-2015,East,809,0.33,72.81,Jharkhand
OD4828,Yadav,"Eggs, Meat & Fish",Fish,Ajmer,22-09-2018,West,1507,0.13,587.73,Rajasthan
OD4829,Veena,Snacks,Cookies,Ajmer,29-05-2017,West,505,0.21,35.35,Rajasthan
OD4830,Ridhesh,Food Grains,Organic Staples,Moradabad,16-06-2016,North,1981,0.18,158.48,Uttar Pradesh
OD4831,Jonas,Beverages,Health Drinks,Pune,19-12-2015,West,2414,0.19,772.48,Maharashtra
OD4832,Ramesh,"Eggs, Meat & Fish",Eggs,Varanasi,14-10-2015,North,1690,0.31,321.1,Uttar Pradesh
OD4833,Rumaiza,Fruits & Veggies,Organic Fruits,Varanasi,30-05-2016,North,916,0.2,283.96,Uttar Pradesh
OD4834,Muneer,Beverages,Health Drinks,Patna,30-05-2016,East,1210,0.25,84.7,Bihar
OD4835,Haseena,Food Grains,Atta & Flour,Jodhpur,21-06-2015,West,1874,0.32,787.08,Rajasthan
OD4836,Muneer,Snacks,Cookies,Madurai,20-11-2018,South,1153,0.11,495.79,Tamil Nadu
OD4837,Vidya,Snacks,Chocolates,Madurai,07-08-2016,South,1046,0.1,397.48,Tamil Nadu
OD4838,Harish,Snacks,Chocolates,Surat,07-02-2016,West,2023,0.18,161.84,Gujarat
OD4839,Kumar,Beverages,Soft Drinks,Amritsar,15-09-2015,North,1304,0.25,352.08,Punjab
OD4840,Aditi,Food Grains,Atta & Flour,Rajkot,24-11-2017,West,2266,0.21,339.9,Gujarat
OD4841,Amrish,"Eggs, Meat & Fish",Mutton,Amritsar,26-03-2018,North,944,0.22,330.4,Punjab
OD4842,Muneer,"Eggs, Meat & Fish",Fish,Trivandrum,23-03-2015,South,1646,0.33,213.98,Kerela
OD4843,James,Beverages,Soft Drinks,Kochi,31-12-2017,South,1949,0.25,857.56,Kerela
OD4844,Amy,"Eggs, Meat & Fish",Fish,Trivandrum,20-09-2015,South,2399,0.29,1007.58,Kerela
OD4845,Anu,Beverages,Health Drinks,Chandigarh,29-04-2017,North,1405,0.2,351.25,Punjab
OD4846,Krithika,Snacks,Noodles,Surat,21-10-2017,West,1256,0.32,113.04,Gujarat
OD4847,Veena,Bakery,Breads & Buns,Jamshedpur,19-08-2017,East,815,0.34,154.85,Jharkhand
OD4848,Arvind,Bakery,Cakes,Madurai,20-09-2015,South,596,0.24,59.6,Tamil Nadu
OD4849,Harish,Fruits & Veggies,Fresh Vegetables,Ajmer,19-11-2015,West,721,0.12,324.45,Rajasthan
OD4850,Kumar,"Eggs, Meat & Fish",Fish,Coimbatore,09-03-2017,South,2420,0.34,847,Tamil Nadu
OD4851,Jackson,Bakery,Breads & Buns,Meerut,12-01-2018,North,1570,0.32,675.1,Uttar Pradesh
OD4852,Sharon,Beverages,Soft Drinks,Gorakhpur,09-08-2015,East,1417,0.27,637.65,Uttar Pradesh
OD4853,Arutra,Fruits & Veggies,Fresh Vegetables,Nashik,16-09-2018,West,2384,0.18,596,Maharashtra
OD4854,Sudha,Oil & Masala,Edible Oil & Ghee,Surat,02-12-2016,West,2273,0.13,295.49,Gujarat
OD4855,Roshan,Snacks,Noodles,Ajmer,16-10-2018,West,2250,0.3,675,Rajasthan
OD4856,Yusuf,Bakery,Cakes,Varanasi,12-03-2016,North,1828,0.35,712.92,Uttar Pradesh
OD4857,Harish,Fruits & Veggies,Fresh Fruits,Lucknow,16-09-2018,North,2108,0.31,231.88,Uttar Pradesh
OD4858,Haseena,Fruits & Veggies,Fresh Fruits,Trivandrum,22-09-2016,South,1759,0.21,686.01,Kerela
OD4859,Peer,Food Grains,Dals & Pulses,Amritsar,06-08-2017,North,929,0.22,167.22,Punjab
OD4860,Veronica,Oil & Masala,Edible Oil & Ghee,Bikaner,15-12-2016,West,1464,0.3,527.04,Rajasthan
OD4861,Esther,Bakery,Cakes,Surat,15-12-2016,West,1501,0.35,255.17,Gujarat
OD4862,Sharon,Food Grains,Dals & Pulses,Chandigarh,29-05-2016,North,2258,0.29,361.28,Punjab
OD4863,Muneer,Oil & Masala,Masalas,Coimbatore,01-04-2018,South,1173,0.15,480.93,Tamil Nadu
OD4864,Jonas,Bakery,Biscuits,Pune,25-07-2017,West,2481,0.16,769.11,Maharashtra
OD4865,Adavan,Food Grains,Atta & Flour,Rajkot,06-01-2015,West,1180,0.17,70.8,Gujarat
OD4866,Amrish,Oil & Masala,Masalas,Rourkela,29-04-2017,East,828,0.17,256.68,Odhisa
OD4867,Shah,Fruits & Veggies,Fresh Fruits,Chandigarh,22-12-2018,North,843,0.13,160.17,Punjab
OD4868,Rumaiza,Snacks,Cookies,Patna,14-09-2018,East,1475,0.28,354,Bihar
OD4869,Sabeela,Food Grains,Dals & Pulses,Dhanbad,15-12-2016,East,1599,0.33,543.66,Jharkhand
OD4870,Vidya,"Eggs, Meat & Fish",Fish,Chandigarh,14-09-2018,North,1781,0.32,676.78,Punjab
OD4871,Ravi,Beverages,Soft Drinks,Patna,02-08-2018,East,666,0.33,219.78,Bihar
OD4872,Sheeba,Bakery,Cakes,Ajmer,25-11-2017,West,1447,0.17,115.76,Rajasthan
OD4873,Amy,Beverages,Health Drinks,Ajmer,16-04-2016,West,1726,0.34,120.82,Rajasthan
OD4874,Malik,Oil & Masala,Masalas,Ajmer,13-12-2017,West,524,0.14,31.44,Rajasthan
OD4875,Komal,Fruits & Veggies,Fresh Fruits,Madurai,30-12-2018,South,1795,0.12,107.7,Tamil Nadu
OD4876,Shah,Snacks,Noodles,Ajmer,19-02-2018,West,2075,0.23,622.5,Rajasthan
OD4877,Anu,"Eggs, Meat & Fish",Eggs,Dhanbad,21-12-2018,East,638,0.29,70.18,Jharkhand
OD4878,Akash,Food Grains,Rice,Moradabad,22-09-2018,North,2403,0.33,1033.29,Uttar Pradesh
OD4879,Shree,Bakery,Biscuits,Rajkot,15-01-2015,West,1883,0.1,301.28,Gujarat
OD4880,Hafiz,Bakery,Biscuits,Ajmer,08-09-2018,West,1613,0.28,419.38,Rajasthan
OD4881,Sundar,Bakery,Biscuits,Trivandrum,18-04-2016,South,1127,0.34,281.75,Kerela
OD4882,Veena,Bakery,Breads & Buns,Kanpur,12-01-2016,North,994,0.34,377.72,Uttar Pradesh
OD4883,Komal,Snacks,Chocolates,Coimbatore,15-06-2016,South,1159,0.12,220.21,Tamil Nadu
OD4884,Esther,Food Grains,Rice,Amritsar,14-06-2017,North,1416,0.29,198.24,Punjab
OD4885,Amy,"Eggs, Meat & Fish",Mutton,Surat,02-02-2017,West,1242,0.29,558.9,Gujarat
OD4886,Aditi,Fruits & Veggies,Fresh Vegetables,Gorakhpur,26-03-2017,East,1964,0.33,157.12,Uttar Pradesh
OD4887,Yadav,"Eggs, Meat & Fish",Fish,Nashik,21-12-2016,West,1480,0.28,621.6,Maharashtra
OD4888,Anu,Fruits & Veggies,Organic Fruits,Surat,13-05-2018,West,2415,0.22,869.4,Gujarat
OD4889,Yusuf,Food Grains,Atta & Flour,Surat,14-01-2018,West,839,0.29,218.14,Gujarat
OD4890,Suresh,Bakery,Biscuits,Meerut,25-12-2018,North,1958,0.34,724.46,Uttar Pradesh
OD4891,Ridhesh,Bakery,Cakes,Rajkot,17-07-2017,West,1539,0.11,430.92,Gujarat
OD4892,Sudeep,Snacks,Chocolates,Ajmer,22-11-2016,West,1591,0.14,143.19,Rajasthan
OD4893,Alan,Snacks,Cookies,Nashik,23-11-2015,West,1957,0.32,841.51,Maharashtra
OD4894,Jackson,Snacks,Noodles,Patna,13-12-2016,East,907,0.18,217.68,Bihar
OD4895,Sheeba,Bakery,Breads & Buns,Madurai,21-04-2018,South,1036,0.27,269.36,Tamil Nadu
OD4896,Aditi,Food Grains,Organic Staples,Patna,15-08-2017,East,998,0.13,269.46,Bihar
OD4897,Shree,Oil & Masala,Edible Oil & Ghee,Meerut,19-03-2018,North,862,0.35,293.08,Uttar Pradesh
OD4898,Yusuf,Snacks,Noodles,Jhansi,21-09-2018,East,2313,0.22,578.25,Jharkhand
OD4899,Akash,Beverages,Soft Drinks,Chandigarh,21-09-2018,North,2266,0.32,997.04,Punjab
OD4900,Amrish,Bakery,Biscuits,Gorakhpur,15-11-2015,East,868,0.21,373.24,Uttar Pradesh
OD4901,Alan,"Eggs, Meat & Fish",Mutton,Meerut,29-06-2018,North,1275,0.13,433.5,Uttar Pradesh
OD4902,Muneer,"Eggs, Meat & Fish",Chicken,Lucknow,17-09-2018,North,1853,0.24,148.24,Uttar Pradesh
OD4903,Veronica,Oil & Masala,Edible Oil & Ghee,Dhanbad,25-06-2016,East,2226,0.16,511.98,Jharkhand
OD4904,Aditi,"Eggs, Meat & Fish",Mutton,Moradabad,19-03-2018,North,1514,0.32,514.76,Uttar Pradesh
OD4905,Vince,Fruits & Veggies,Fresh Vegetables,Nashik,18-11-2018,West,1663,0.11,432.38,Maharashtra
OD4906,Surya,Bakery,Cakes,Jhansi,23-03-2018,East,2099,0.12,272.87,Jharkhand
OD4907,Kumar,Beverages,Health Drinks,Ajmer,22-12-2018,West,1036,0.13,424.76,Rajasthan
OD4908,Haseena,"Eggs, Meat & Fish",Chicken,Bikaner,17-07-2018,West,2432,0.34,267.52,Rajasthan
OD4909,Arvind,Food Grains,Organic Staples,Kochi,09-04-2016,South,2283,0.13,890.37,Kerela
OD4910,Aditi,Bakery,Biscuits,Jamshedpur,13-12-2016,East,2212,0.2,243.32,Jharkhand
OD4911,Esther,"Eggs, Meat & Fish",Fish,Jamshedpur,24-09-2018,East,1531,0.27,275.58,Jharkhand
OD4912,Sheeba,Oil & Masala,Edible Oil & Ghee,Bikaner,28-11-2015,West,1299,0.31,558.57,Rajasthan
OD4913,Jonas,Beverages,Health Drinks,Kanpur,25-03-2018,North,1538,0.24,384.5,Uttar Pradesh
OD4914,Harish,Bakery,Breads & Buns,Trivandrum,22-03-2016,South,1684,0.35,740.96,Kerela
OD4915,Haseena,"Eggs, Meat & Fish",Eggs,Bikaner,18-05-2018,West,1823,0.11,182.3,Rajasthan
OD4916,Muneer,Fruits & Veggies,Fresh Fruits,Lucknow,01-11-2017,North,600,0.25,120,Uttar Pradesh
OD4917,Arvind,Beverages,Soft Drinks,Patna,24-12-2017,East,1928,0.1,674.8,Bihar
OD4918,Jackson,Bakery,Breads & Buns,Chandigarh,20-12-2015,North,981,0.21,441.45,Punjab
OD4919,Esther,"Eggs, Meat & Fish",Chicken,Kochi,28-05-2017,South,1408,0.18,126.72,Kerela
OD4920,Alan,Fruits & Veggies,Fresh Vegetables,Meerut,13-12-2016,North,1370,0.12,232.9,Uttar Pradesh
OD4921,Suresh,Snacks,Noodles,Coimbatore,27-05-2018,South,1135,0.25,329.15,Tamil Nadu
OD4922,Vince,Oil & Masala,Edible Oil & Ghee,Dhanbad,16-11-2018,East,2051,0.26,922.95,Jharkhand
OD4923,Ridhesh,Oil & Masala,Spices,Lucknow,25-03-2018,North,1712,0.17,154.08,Uttar Pradesh
OD4924,Akash,"Eggs, Meat & Fish",Chicken,Moradabad,21-08-2018,North,2200,0.33,396,Uttar Pradesh
OD4925,Peer,Food Grains,Dals & Pulses,Coimbatore,19-11-2018,South,2319,0.21,533.37,Tamil Nadu
OD4926,Krithika,Bakery,Breads & Buns,Moradabad,29-01-2018,North,1160,0.27,243.6,Uttar Pradesh
OD4927,Ravi,Food Grains,Dals & Pulses,Meerut,09-03-2015,North,1306,0.34,261.2,Uttar Pradesh
OD4928,Hafiz,Beverages,Soft Drinks,Trivandrum,28-04-2015,South,2018,0.18,161.44,Kerela
OD4929,Verma,Oil & Masala,Masalas,Kochi,19-03-2018,South,807,0.13,112.98,Kerela
OD4930,Alan,Fruits & Veggies,Fresh Fruits,Trivandrum,20-06-2016,South,1616,0.31,517.12,Kerela
OD4931,Ramesh,Fruits & Veggies,Organic Fruits,Varanasi,24-04-2018,North,1012,0.3,333.96,Uttar Pradesh
OD4932,Alan,Snacks,Cookies,Nashik,03-09-2018,West,1271,0.25,190.65,Maharashtra
OD4933,Ridhesh,Food Grains,Atta & Flour,Surat,29-10-2016,West,885,0.1,203.55,Gujarat
OD4934,Alan,Food Grains,Rice,Varanasi,08-02-2017,North,1412,0.31,127.08,Uttar Pradesh
OD4935,Komal,Fruits & Veggies,Organic Fruits,Rajkot,20-01-2016,West,1549,0.34,77.45,Gujarat
OD4936,Sudha,Bakery,Biscuits,Nashik,25-03-2017,West,2089,0.19,919.16,Maharashtra
OD4937,James,Snacks,Chocolates,Varanasi,26-05-2017,North,1503,0.32,180.36,Uttar Pradesh
OD4938,Vinne,Oil & Masala,Masalas,Moradabad,31-07-2018,North,2477,0.16,594.48,Uttar Pradesh
OD4939,Sabeela,Food Grains,Rice,Surat,10-12-2017,West,1653,0.14,247.95,Gujarat
OD4940,Haseena,Oil & Masala,Masalas,Madurai,14-12-2018,South,1057,0.25,179.69,Tamil Nadu
OD4941,Haseena,Bakery,Breads & Buns,Bikaner,23-07-2018,West,2223,0.27,689.13,Rajasthan
OD4942,Haseena,Fruits & Veggies,Organic Fruits,Kanpur,15-10-2016,North,587,0.29,223.06,Uttar Pradesh
OD4943,Sundar,Fruits & Veggies,Fresh Vegetables,Jodhpur,20-12-2015,West,2498,0.24,224.82,Rajasthan
OD4944,Willams,Beverages,Soft Drinks,Madurai,21-11-2018,South,2434,0.29,1095.3,Tamil Nadu
OD4945,Suresh,Snacks,Noodles,Gorakhpur,30-05-2017,East,1939,0.16,135.73,Uttar Pradesh
OD4946,Veronica,Snacks,Noodles,Jamshedpur,30-05-2017,East,1062,0.16,95.58,Jharkhand
OD4947,Yusuf,"Eggs, Meat & Fish",Chicken,Jodhpur,18-12-2016,West,2448,0.14,807.84,Rajasthan
OD4948,Shree,Beverages,Soft Drinks,Jodhpur,14-09-2015,West,1838,0.2,533.02,Rajasthan
OD4949,Harish,Beverages,Soft Drinks,Meerut,17-03-2017,North,1207,0.29,241.4,Uttar Pradesh
OD4950,Sabeela,"Eggs, Meat & Fish",Eggs,Bikaner,28-02-2017,West,2230,0.24,691.3,Rajasthan
OD4951,Ravi,"Eggs, Meat & Fish",Eggs,Pune,21-06-2015,West,1044,0.2,83.52,Maharashtra
OD4952,Surya,Bakery,Cakes,Kochi,14-09-2015,South,755,0.26,271.8,Kerela
OD4953,Veena,Fruits & Veggies,Organic Vegetables,Jhansi,14-09-2015,East,517,0.3,170.61,Jharkhand
OD4954,Peer,Bakery,Cakes,Trivandrum,26-11-2015,South,2390,0.19,167.3,Kerela
OD4955,Sudeep,"Eggs, Meat & Fish",Eggs,Rourkela,16-11-2018,East,1693,0.22,643.34,Odhisa
OD4956,Yusuf,Fruits & Veggies,Organic Fruits,Patna,31-07-2016,East,1238,0.2,495.2,Bihar
OD4957,Alan,Bakery,Cakes,Chandigarh,25-05-2018,North,507,0.16,35.49,Punjab
OD4958,Sundar,Food Grains,Dals & Pulses,Kochi,27-11-2018,South,502,0.27,225.9,Kerela
OD4959,Veronica,Oil & Masala,Masalas,Lucknow,16-03-2018,North,1530,0.28,428.4,Uttar Pradesh
OD4960,Jonas,"Eggs, Meat & Fish",Chicken,Trivandrum,20-01-2016,South,2042,0.18,408.4,Kerela
OD4961,Yadav,Snacks,Cookies,Coimbatore,16-03-2018,South,1876,0.19,806.68,Tamil Nadu
OD4962,Vinne,Snacks,Chocolates,Rajkot,16-07-2016,West,700,0.24,70,Gujarat
OD4963,Amrish,Snacks,Cookies,Jodhpur,15-07-2015,West,1638,0.2,196.56,Rajasthan
OD4964,Esther,Fruits & Veggies,Fresh Vegetables,Lucknow,14-07-2017,North,1343,0.25,282.03,Uttar Pradesh
OD4965,Ram,Snacks,Chocolates,Bikaner,13-08-2017,West,2268,0.24,1020.6,Rajasthan
OD4966,Shah,Fruits & Veggies,Organic Vegetables,Trivandrum,21-01-2017,South,2465,0.19,1084.6,Kerela
OD4967,Mathew,Snacks,Noodles,Jodhpur,30-11-2017,West,2187,0.1,765.45,Rajasthan
OD4968,Haseena,Oil & Masala,Masalas,Jodhpur,23-10-2016,West,1755,0.18,508.95,Rajasthan
OD4969,Aditi,Bakery,Breads & Buns,Gorakhpur,09-09-2015,East,1345,0.19,564.9,Uttar Pradesh
OD4970,Yadav,Fruits & Veggies,Organic Fruits,Gorakhpur,04-04-2016,East,1061,0.24,318.3,Uttar Pradesh
OD4971,Sudha,Fruits & Veggies,Organic Fruits,Gorakhpur,25-03-2015,East,2473,0.25,717.17,Uttar Pradesh
OD4972,Surya,"Eggs, Meat & Fish",Fish,Patna,22-03-2016,East,1289,0.17,412.48,Bihar
OD4973,Haseena,Food Grains,Organic Staples,Jhansi,23-10-2016,East,1303,0.32,547.26,Jharkhand
OD4974,Sudha,Beverages,Soft Drinks,Varanasi,13-05-2016,North,2423,0.16,533.06,Uttar Pradesh
OD4975,Adavan,Beverages,Health Drinks,Nashik,24-10-2017,West,2348,0.32,986.16,Maharashtra
OD4976,Yadav,Bakery,Cakes,Coimbatore,13-09-2015,South,2268,0.19,476.28,Tamil Nadu
OD4977,Akash,Food Grains,Atta & Flour,Bikaner,13-09-2015,West,1898,0.31,512.46,Rajasthan
OD4978,Shree,Oil & Masala,Masalas,Moradabad,16-10-2015,North,1158,0.14,138.96,Uttar Pradesh
OD4979,Yusuf,Oil & Masala,Masalas,Nashik,22-02-2017,West,1541,0.2,600.99,Maharashtra
OD4980,Haseena,Fruits & Veggies,Organic Fruits,Bikaner,13-09-2015,West,2388,0.28,214.92,Rajasthan
OD4981,Alan,Food Grains,Dals & Pulses,Jhansi,16-08-2017,East,2484,0.16,869.4,Jharkhand
OD4982,Adavan,Oil & Masala,Spices,Meerut,10-09-2017,North,917,0.17,183.4,Uttar Pradesh
OD4983,Alan,Food Grains,Rice,Meerut,30-03-2018,North,1123,0.31,56.15,Uttar Pradesh
OD4984,Veronica,Snacks,Cookies,Kochi,31-10-2016,South,1646,0.35,246.9,Kerela
OD4985,Vidya,Oil & Masala,Masalas,Jodhpur,02-08-2016,West,1532,0.32,91.92,Rajasthan
OD4986,Muneer,Food Grains,Atta & Flour,Bikaner,06-11-2018,West,2261,0.34,972.23,Rajasthan
OD4987,Shree,Bakery,Breads & Buns,Pune,20-12-2015,West,2139,0.2,641.7,Maharashtra
OD4988,Sudha,Oil & Masala,Spices,Jhansi,21-07-2018,East,1836,0.28,385.56,Jharkhand
OD4989,Roshan,Fruits & Veggies,Fresh Vegetables,Nashik,21-11-2016,West,874,0.34,253.46,Maharashtra
OD4990,Roshan,Snacks,Chocolates,Amritsar,21-11-2016,North,640,0.22,44.8,Punjab
OD4991,Aditi,"Eggs, Meat & Fish",Fish,Amritsar,30-06-2017,North,1868,0.26,616.44,Punjab
OD4992,Yadav,Oil & Masala,Edible Oil & Ghee,Rajkot,08-12-2015,West,726,0.34,36.3,Gujarat
OD4993,Vidya,Bakery,Cakes,Nashik,04-03-2016,West,723,0.3,72.3,Maharashtra
OD4994,Aditi,"Eggs, Meat & Fish",Mutton,Chandigarh,25-01-2018,North,2226,0.23,200.34,Punjab
OD4995,Yadav,Snacks,Cookies,Moradabad,23-07-2018,North,1512,0.14,105.84,Uttar Pradesh
OD4996,Arvind,Beverages,Health Drinks,Lucknow,20-07-2016,North,959,0.23,201.39,Uttar Pradesh
OD4997,Aditi,Fruits & Veggies,Fresh Fruits,Kochi,28-10-2018,South,894,0.18,232.44,Kerela
OD4998,Rumaiza,"Eggs, Meat & Fish",Mutton,Surat,23-04-2018,West,2474,0.21,272.14,Gujarat
OD4999,Muneer,Fruits & Veggies,Organic Vegetables,Chandigarh,02-12-2016,North,1794,0.17,699.66,Punjab
OD5000,Arutra,Snacks,Cookies,Amritsar,15-02-2017,North,2280,0.28,820.8,Punjab
OD5001,Suresh,Fruits & Veggies,Organic Vegetables,Ajmer,24-11-2015,West,2389,0.24,907.82,Rajasthan
OD5002,Veena,Fruits & Veggies,Fresh Fruits,Jhansi,13-11-2015,East,536,0.22,209.04,Jharkhand
OD5003,Vidya,Food Grains,Organic Staples,Madurai,24-11-2017,South,669,0.12,294.36,Tamil Nadu
OD5004,Yadav,Oil & Masala,Spices,Chandigarh,28-10-2018,North,600,0.3,72,Punjab
OD5005,Komal,Beverages,Soft Drinks,Jodhpur,28-10-2018,West,2235,0.1,894,Rajasthan
OD5006,Vidya,Snacks,Chocolates,Dhanbad,12-12-2016,East,1053,0.29,442.26,Jharkhand
OD5007,Alan,Beverages,Soft Drinks,Chandigarh,22-02-2018,North,932,0.15,316.88,Punjab
OD5008,Adavan,Snacks,Chocolates,Nashik,17-10-2015,West,1203,0.34,324.81,Maharashtra
OD5009,Yusuf,Bakery,Breads & Buns,Kanpur,24-11-2017,North,542,0.24,81.3,Uttar Pradesh
OD5010,Malik,Fruits & Veggies,Fresh Fruits,Patna,18-07-2017,East,2079,0.24,519.75,Bihar
OD5011,Vince,Snacks,Noodles,Rajkot,28-06-2017,West,1394,0.18,236.98,Gujarat
OD5012,Ganesh,Oil & Masala,Spices,Madurai,19-12-2016,South,2310,0.18,600.6,Tamil Nadu
OD5013,Peer,"Eggs, Meat & Fish",Fish,Jodhpur,17-11-2016,West,1431,0.2,286.2,Rajasthan
OD5014,Ravi,Food Grains,Dals & Pulses,Dhanbad,16-12-2015,East,1975,0.16,849.25,Jharkhand
OD5015,Peer,"Eggs, Meat & Fish",Fish,Jodhpur,18-12-2018,West,864,0.25,86.4,Rajasthan
OD5016,Mathew,Oil & Masala,Edible Oil & Ghee,Amritsar,17-11-2018,North,1985,0.13,397,Punjab
OD5017,Alan,"Eggs, Meat & Fish",Mutton,Bikaner,10-03-2017,West,1371,0.25,191.94,Rajasthan
OD5018,Shah,"Eggs, Meat & Fish",Eggs,Rajkot,17-01-2018,West,777,0.28,341.88,Gujarat
OD5019,Muneer,Food Grains,Rice,Rourkela,23-10-2018,East,2330,0.23,1001.9,Odhisa
OD5020,Arvind,Fruits & Veggies,Fresh Vegetables,Chandigarh,31-08-2015,North,547,0.23,153.16,Punjab
OD5021,Ravi,Beverages,Health Drinks,Coimbatore,04-03-2017,South,839,0.15,159.41,Tamil Nadu
OD5022,Suresh,Snacks,Noodles,Varanasi,16-11-2015,North,1848,0.2,462,Uttar Pradesh
OD5023,Surya,Fruits & Veggies,Fresh Fruits,Surat,14-07-2017,West,1018,0.11,244.32,Gujarat
OD5024,Adavan,Fruits & Veggies,Fresh Fruits,Kanpur,26-05-2016,North,2117,0.3,127.02,Uttar Pradesh
OD5025,Vinne,"Eggs, Meat & Fish",Eggs,Kochi,10-11-2016,South,1055,0.32,94.95,Kerela
OD5026,Arutra,Oil & Masala,Spices,Jhansi,15-09-2018,East,1089,0.32,141.57,Jharkhand
OD5027,James,Bakery,Biscuits,Moradabad,18-07-2016,North,2321,0.11,974.82,Uttar Pradesh
OD5028,Yusuf,Oil & Masala,Masalas,Kanpur,15-07-2018,North,840,0.25,361.2,Uttar Pradesh
OD5029,Sudeep,Oil & Masala,Edible Oil & Ghee,Nashik,02-09-2017,West,1317,0.26,223.89,Maharashtra
OD5030,Veronica,Fruits & Veggies,Fresh Fruits,Rajkot,12-10-2018,West,2186,0.24,546.5,Gujarat
OD5031,Hussain,Beverages,Health Drinks,Coimbatore,23-11-2016,South,2483,0.21,744.9,Tamil Nadu
OD5032,Yusuf,Oil & Masala,Masalas,Jhansi,19-11-2017,East,558,0.33,61.38,Jharkhand
OD5033,Komal,Fruits & Veggies,Fresh Vegetables,Jamshedpur,28-09-2016,East,1290,0.34,503.1,Jharkhand
OD5034,Roshan,Food Grains,Dals & Pulses,Moradabad,17-03-2018,North,1699,0.26,101.94,Uttar Pradesh
OD5035,Shree,"Eggs, Meat & Fish",Eggs,Patna,31-01-2018,East,637,0.25,248.43,Bihar
OD5036,Roshan,Snacks,Chocolates,Jhansi,06-10-2017,East,948,0.35,75.84,Jharkhand
OD5037,Krithika,Bakery,Cakes,Lucknow,30-07-2015,North,1766,0.22,317.88,Uttar Pradesh
OD5038,Ridhesh,"Eggs, Meat & Fish",Fish,Chandigarh,27-08-2017,North,797,0.17,135.49,Punjab
OD5039,Vinne,Snacks,Chocolates,Bikaner,31-03-2018,West,1002,0.21,200.4,Rajasthan
OD5040,Komal,Beverages,Health Drinks,Madurai,31-07-2017,South,633,0.21,151.92,Tamil Nadu
OD5041,Ravi,"Eggs, Meat & Fish",Chicken,Bikaner,07-03-2018,West,887,0.35,301.58,Rajasthan
OD5042,Kumar,"Eggs, Meat & Fish",Fish,Moradabad,01-03-2015,North,1768,0.17,335.92,Uttar Pradesh
OD5043,Sudeep,Food Grains,Dals & Pulses,Surat,20-07-2017,West,2274,0.24,750.42,Gujarat
OD5044,Yusuf,Food Grains,Atta & Flour,Patna,26-11-2018,East,2405,0.22,793.65,Bihar
OD5045,Esther,Fruits & Veggies,Fresh Fruits,Kanpur,08-04-2018,North,2395,0.28,1053.8,Uttar Pradesh
OD5046,Sheeba,Food Grains,Rice,Kanpur,07-11-2018,North,1597,0.15,351.34,Uttar Pradesh
OD5047,Yusuf,"Eggs, Meat & Fish",Eggs,Chandigarh,17-03-2018,North,1673,0.17,368.06,Punjab
OD5048,Ramesh,Fruits & Veggies,Organic Vegetables,Coimbatore,14-11-2015,South,1211,0.26,266.42,Tamil Nadu
OD5049,Arutra,Oil & Masala,Masalas,Coimbatore,17-03-2018,South,1890,0.35,378,Tamil Nadu
OD5050,Ganesh,Snacks,Cookies,Varanasi,22-09-2018,North,781,0.23,351.45,Uttar Pradesh
OD5051,Mathew,Food Grains,Rice,Varanasi,19-09-2016,North,1097,0.18,460.74,Uttar Pradesh
OD5052,Veena,Fruits & Veggies,Organic Fruits,Jhansi,27-12-2017,East,1140,0.29,114,Jharkhand
OD5053,Veronica,Food Grains,Atta & Flour,Rajkot,31-03-2017,West,2227,0.19,690.37,Gujarat
OD5054,Ram,Food Grains,Atta & Flour,Coimbatore,22-09-2018,South,2190,0.17,175.2,Tamil Nadu
OD5055,James,Beverages,Health Drinks,Madurai,14-06-2016,South,1710,0.2,102.6,Tamil Nadu
OD5056,Amy,Beverages,Health Drinks,Amritsar,27-01-2018,North,583,0.21,46.64,Punjab
OD5057,Peer,Fruits & Veggies,Organic Vegetables,Lucknow,26-03-2016,North,543,0.18,244.35,Uttar Pradesh
OD5058,Komal,"Eggs, Meat & Fish",Mutton,Coimbatore,25-09-2018,South,1887,0.25,547.23,Tamil Nadu
OD5059,Jackson,"Eggs, Meat & Fish",Fish,Meerut,16-06-2018,North,2421,0.33,919.98,Uttar Pradesh
OD5060,Sabeela,Oil & Masala,Masalas,Jhansi,15-09-2018,East,2097,0.17,733.95,Jharkhand
OD5061,Sudeep,Beverages,Soft Drinks,Nashik,27-01-2016,West,2410,0.27,457.9,Maharashtra
OD5062,Surya,Oil & Masala,Spices,Rajkot,07-03-2017,West,1947,0.24,194.7,Gujarat
OD5063,Anu,Oil & Masala,Spices,Lucknow,13-07-2018,North,2466,0.26,295.92,Uttar Pradesh
OD5064,Verma,Food Grains,Organic Staples,Gorakhpur,26-09-2016,East,884,0.15,176.8,Uttar Pradesh
OD5065,Sudha,Snacks,Cookies,Ajmer,13-10-2018,West,672,0.31,114.24,Rajasthan
OD5066,Esther,Fruits & Veggies,Fresh Fruits,Gorakhpur,18-11-2015,East,1068,0.34,331.08,Uttar Pradesh
